time;open;close;diff openclose;currency;impact;news
2019.01.16 11:30:00;123.994;124.009;-1.5;GBP;1;HPI y/y
2019.01.16 11:30:00;123.994;124.009;-1.5;GBP;1;PPI Output m/m
2019.01.16 12:30:00;124.006;123.992;1.4;EUR;1;German 30-y Bond Auction
2019.01.16 15:30:00;123.912;123.889;2.3;USD;1;Import Prices m/m
2019.01.16 16:30:00;123.999;124.035;-3.6;GBP;1;CB Leading Index m/m
2019.01.16 17:00:00;124.057;124.054;0.3;USD;1;NAHB Housing Market Index
2019.01.16 17:30:00;124.093;124.024;6.9;USD;1;Crude Oil Inventories
2019.01.16 21:00:00;124.177;124.17;0.7;USD;1;Beige Book
2019.01.16 21:15:00;124.161;124.208;-4.7;GBP;3;Govt Confidence Vote
2019.01.17 02:00:00;124.298;124.277;2.1;AUD;1;MI Inflation Expectations
2019.01.17 02:00:00;124.298;124.277;2.1;GBP;1;RICS House Price Balance
2019.01.17 02:30:00;124.229;124.161;6.8;AUD;1;Home Loans m/m
2019.01.17 02:30:00;124.229;124.161;6.8;All;3;G20 Meetings (Day 1)
2019.01.17 05:20:00;124.119;124.125;-0.6;JPY;3;BOJ Gov Kuroda Speaks
2019.01.17 11:00:00;124.002;124.048;-4.6;EUR;1;Italian Trade Balance
2019.01.17 11:30:00;124.0;124.017;-1.7;GBP;2;BOE Credit Conditions Survey
2019.01.17 12:00:00;123.887;123.938;-5.1;EUR;1;Final CPI y/y
2019.01.17 12:00:00;123.887;123.938;-5.1;EUR;1;Final Core CPI y/y
2019.01.17 15:30:00;123.94;123.948;-0.8;CAD;1;ADP Non-Farm Employment Change
2019.01.17 15:30:00;123.94;123.948;-0.8;USD;2;Philly Fed Manufacturing Index
2019.01.17 15:30:00;123.94;123.948;-0.8;USD;1;Unemployment Claims
2019.01.17 17:30:00;124.158;124.093;6.5;USD;1;Natural Gas Storage
2019.01.17 17:45:00;123.981;123.93;5.1;USD;2;FOMC Member Quarles Speaks
2019.01.17 23:30:00;124.37;124.338;3.2;NZD;1;BusinessNZ Manufacturing Index
2019.01.18 01:30:00;124.305;124.275;3.0;JPY;1;National Core CPI y/y
2019.01.18 01:30:00;124.305;124.275;3.0;All;3;G20 Meetings (Day 2)
2019.01.18 06:30:00;124.638;124.645;-0.7;JPY;1;Revised Industrial Production m/m
2019.01.18 09:30:00;124.703;124.709;-0.6;CHF;1;PPI m/m
2019.01.18 11:00:00;124.763;124.758;0.5;EUR;1;Current Account
2019.01.18 11:30:00;124.856;124.877;-2.1;GBP;3;Retail Sales m/m
2019.01.18 15:30:00;124.746;124.727;1.9;CAD;3;CPI m/m
