time;open;close;diff openclose;currency;impact;news
2019.01.23 01:30:00;1.5175999999999998;1.5177;-1.0;AUD;1;MI Leading Index m/m
2019.01.23 01:50:00;1.51762;1.51784;-2.2;JPY;1;Trade Balance
2019.01.23 04:55:00;1.51521;1.5153699999999999;-1.6;JPY;3;BOJ Outlook Report
2019.01.23 04:55:00;1.51521;1.5153699999999999;-1.6;JPY;3;Monetary Policy Statement
2019.01.23 04:55:00;1.51521;1.5153699999999999;-1.6;JPY;2;BOJ Policy Rate
2019.01.23 06:30:00;1.5146899999999999;1.51471;-0.2;JPY;1;All Industries Activity m/m
2019.01.23 08:30:00;1.5149599999999999;1.51488;0.8;JPY;3;BOJ Press Conference
2019.01.23 08:30:00;1.5149599999999999;1.51488;0.8;All;2;WEF Annual Meetings (Day 1)
2019.01.23 11:30:00;1.51366;1.51311;5.5;GBP;2;MPC Member Broadbent Speaks
2019.01.23 13:00:00;1.51281;1.51246;3.5;GBP;1;CBI Industrial Order Expectations
2019.01.23 15:30:00;1.5132400000000001;1.51458;-13.4;CAD;3;Core Retail Sales m/m
2019.01.23 15:30:00;1.5132400000000001;1.51458;-13.4;CAD;2;Retail Sales m/m
2019.01.23 16:00:00;1.51443;1.5151;-6.7;USD;1;HPI m/m
2019.01.23 17:00:00;1.5178099999999999;1.51777;0.4;EUR;1;Consumer Confidence
2019.01.23 17:00:00;1.5178099999999999;1.51777;0.4;USD;1;Richmond Manufacturing Index
2019.01.24 00:00:00;1.51796;1.51816;-2.0;AUD;1;Flash Manufacturing PMI
2019.01.24 00:00:00;1.51796;1.51816;-2.0;AUD;1;Flash Services PMI
2019.01.24 02:30:00;1.5186600000000001;1.51845;2.1;AUD;3;Employment Change
2019.01.24 02:30:00;1.5186600000000001;1.51845;2.1;AUD;3;Unemployment Rate
2019.01.24 02:30:00;1.5186600000000001;1.51845;2.1;JPY;1;Flash Manufacturing PMI
2019.01.24 04:00:00;1.5183499999999999;1.51898;-6.3;NZD;1;Credit Card Spending y/y
2019.01.24 10:15:00;1.51864;1.51685;17.9;EUR;2;French Flash Manufacturing PMI
2019.01.24 10:15:00;1.51864;1.51685;17.9;EUR;2;French Flash Services PMI
2019.01.24 10:30:00;1.51666;1.51736;-7.0;EUR;2;German Flash Manufacturing PMI
2019.01.24 10:30:00;1.51666;1.51736;-7.0;EUR;2;German Flash Services PMI
2019.01.24 11:00:00;1.51768;1.5169899999999998;6.9;EUR;2;Flash Manufacturing PMI
2019.01.24 11:00:00;1.51768;1.5169899999999998;6.9;EUR;2;Flash Services PMI
2019.01.24 11:00:00;1.51768;1.5169899999999998;6.9;All;2;WEF Annual Meetings (Day 2)
2019.01.24 14:40:00;1.516;1.51582;1.8;EUR;3;Main Refinancing Rate
2019.01.24 14:45:00;1.51583;1.5163;-4.7;EUR;3;Monetary Policy Statement
2019.01.24 15:30:00;1.51417;1.51443;-2.6;EUR;3;ECB Press Conference
2019.01.24 15:30:00;1.51417;1.51443;-2.6;USD;1;Unemployment Claims
2019.01.24 16:45:00;1.51809;1.51756;5.3;USD;1;Flash Manufacturing PMI
2019.01.24 16:45:00;1.51809;1.51756;5.3;USD;1;Flash Services PMI
2019.01.24 17:00:00;1.5171999999999999;1.51662;5.8;USD;1;CB Leading Index m/m
2019.01.24 17:30:00;1.5161099999999998;1.5164;-2.9;USD;1;Natural Gas Storage
2019.01.24 18:00:00;1.51456;1.51488;-3.2;USD;1;Crude Oil Inventories
2019.01.24 23:45:00;1.50956;1.5096;-0.4;NZD;1;Visitor Arrivals m/m
2019.01.25 01:30:00;1.51;1.51013;-1.3;JPY;1;Tokyo Core CPI y/y
2019.01.25 11:00:00;1.50796;1.5082;-2.4;EUR;2;German ifo Business Climate
2019.01.25 11:00:00;1.50796;1.5082;-2.4;All;2;WEF Annual Meetings (Day 3)
2019.01.25 11:30:00;1.50946;1.50971;-2.5;GBP;1;High Street Lending
2019.01.25 13:00:00;1.51041;1.5100099999999999;4.0;GBP;1;CBI Realized Sales
2019.01.25 15:55:00;1.5084300000000002;1.5092400000000001;-8.1;EUR;1;Belgian NBB Business Climate
2019.01.25 20:30:00;1.51142;1.51136;0.6;USD;3;President Trump Speaks
2019.01.28 01:50:00;1.5086;1.50877;-1.7;JPY;1;Monetary Policy Meeting Minutes
2019.01.28 01:50:00;1.5086;1.50877;-1.7;JPY;1;SPPI y/y
2019.01.28 11:00:00;1.50718;1.50726;-0.8;EUR;1;M3 Money Supply y/y
2019.01.28 11:00:00;1.50718;1.50726;-0.8;EUR;1;Private Loans y/y
2019.01.28 16:00:00;1.51376;1.51471;-9.5;CNY;1;CB Leading Index m/m
2019.01.28 16:00:00;1.51376;1.51471;-9.5;EUR;3;ECB President Draghi Speaks
2019.01.28 16:30:00;1.5142099999999998;1.5141200000000001;0.9;GBP;3;BOE Gov Carney Speaks
2019.01.28 23:45:00;1.51483;1.51465;1.8;NZD;2;Trade Balance
2019.01.29 02:30:00;1.51616;1.5167899999999999;-6.3;AUD;1;NAB Business Confidence
2019.01.29 09:00:00;1.5151400000000002;1.51461;5.3;CHF;1;Trade Balance
2019.01.29 10:00:00;1.51671;1.51738;-6.7;EUR;2;Spanish Unemployment Rate
2019.01.29 16:00:00;1.51431;1.5143499999999999;-0.4;USD;1;SP/CS Composite-20 HPI y/y
2019.01.29 17:00:00;1.51437;1.51337;10.0;USD;3;CB Consumer Confidence
2019.01.30 01:50:00;1.51757;1.51761;-0.4;JPY;1;Retail Sales y/y
2019.01.30 02:00:00;1.51754;1.5177;-1.6;GBP;1;BRC Shop Price Index y/y
2019.01.30 02:30:00;1.51814;1.51766;4.8;AUD;3;CPI q/q
2019.01.30 02:30:00;1.51814;1.51766;4.8;AUD;3;Trimmed Mean CPI q/q
2019.01.30 07:00:00;1.51641;1.51639;0.2;JPY;1;Consumer Confidence
2019.01.30 08:30:00;1.51619;1.51619;0.0;EUR;1;French Flash GDP q/q
2019.01.30 09:00:00;1.5156800000000001;1.5155699999999999;1.1;EUR;1;German GfK Consumer Climate
2019.01.30 09:00:00;1.5156800000000001;1.5155699999999999;1.1;EUR;1;German Import Prices m/m
2019.01.30 09:00:00;1.5156800000000001;1.5155699999999999;1.1;EUR;2;German Prelim CPI m/m (All Day)
2019.01.30 09:45:00;1.51581;1.51569;1.2;EUR;1;French Consumer Spending m/m
2019.01.30 10:00:00;1.51493;1.51464;2.9;CHF;1;KOF Economic Barometer
2019.01.30 11:00:00;1.51432;1.51431;0.1;CHF;1;Credit Suisse Economic Expectations
